SalesOrderID;OrderDate;Status;OnlineOrderFlag;CustomerID;SalesPersonID;TerritoryID;CurrencyRateID;ModifiedDate;ShipMethodID
63215;2013-12-31 00:00:00;5;False;29511;276;3;;2014-01-07 00:00:00;5
63216;2013-12-31 00:00:00;5;False;29712;290;7;;2014-01-07 00:00:00;5
63217;2013-12-31 00:00:00;5;False;30073;290;7;;2014-01-07 00:00:00;5
63218;2013-12-31 00:00:00;5;False;30005;282;10;10770;2014-01-07 00:00:00;5
63219;2013-12-31 00:00:00;5;False;29947;277;2;;2014-01-07 00:00:00;5
63220;2013-12-31 00:00:00;5;False;29814;279;5;;2014-01-07 00:00:00;5
63221;2013-12-31 00:00:00;5;False;29752;277;2;;2014-01-07 00:00:00;5
63222;2013-12-31 00:00:00;5;False;29706;286;9;10765;2014-01-07 00:00:00;5
63223;2013-12-31 00:00:00;5;False;30103;290;7;;2014-01-07 00:00:00;5
63224;2013-12-31 00:00:00;5;False;29617;284;1;;2014-01-07 00:00:00;5
63225;2013-12-31 00:00:00;5;False;30059;286;9;10765;2014-01-07 00:00:00;5
63226;2013-12-31 00:00:00;5;False;29688;277;3;;2014-01-07 00:00:00;5
63227;2013-12-31 00:00:00;5;False;29665;286;9;10765;2014-01-07 00:00:00;5
63228;2013-12-31 00:00:00;5;False;29798;279;5;;2014-01-07 00:00:00;5
63229;2013-12-31 00:00:00;5;False;29977;287;7;;2014-01-07 00:00:00;5
63230;2013-12-31 00:00:00;5;False;29526;288;8;10769;2014-01-07 00:00:00;5
63231;2013-12-31 00:00:00;5;False;29926;282;10;10770;2014-01-07 00:00:00;5
63232;2013-12-31 00:00:00;5;False;30060;277;2;;2014-01-07 00:00:00;5
63233;2013-12-31 00:00:00;5;False;29609;288;8;10769;2014-01-07 00:00:00;5
63234;2013-12-31 00:00:00;5;False;29626;279;5;;2014-01-07 00:00:00;5
63235;2013-12-31 00:00:00;5;False;29880;279;5;;2014-01-07 00:00:00;5
63236;2013-12-31 00:00:00;5;False;30021;289;6;10767;2014-01-07 00:00:00;5
63237;2013-12-31 00:00:00;5;False;29789;278;6;10767;2014-01-07 00:00:00;5
63238;2013-12-31 00:00:00;5;False;29846;279;5;;2014-01-07 00:00:00;5
63239;2013-12-31 00:00:00;5;False;29705;278;6;10767;2014-01-07 00:00:00;5
63240;2013-12-31 00:00:00;5;False;30063;281;4;;2014-01-07 00:00:00;5
63241;2013-12-31 00:00:00;5;False;29615;282;10;10770;2014-01-07 00:00:00;5
63242;2013-12-31 00:00:00;5;False;29985;287;10;10770;2014-01-07 00:00:00;5
63243;2013-12-31 00:00:00;5;False;30035;275;4;;2014-01-07 00:00:00;5
63244;2013-12-31 00:00:00;5;False;30015;286;9;10765;2014-01-07 00:00:00;5
63245;2013-12-31 00:00:00;5;False;29968;279;5;;2014-01-07 00:00:00;5
63246;2013-12-31 00:00:00;5;False;29963;279;5;;2014-01-07 00:00:00;5
63247;2013-12-31 00:00:00;5;False;29727;283;1;;2014-01-07 00:00:00;5
63248;2013-12-31 00:00:00;5;False;30062;279;5;;2014-01-07 00:00:00;5
63249;2013-12-31 00:00:00;5;False;30112;284;1;;2014-01-07 00:00:00;5
63250;2013-12-31 00:00:00;5;False;29978;282;10;10770;2014-01-07 00:00:00;5
63251;2013-12-31 00:00:00;5;False;29792;275;4;;2014-01-07 00:00:00;5
63252;2013-12-31 00:00:00;5;False;29523;275;4;;2014-01-07 00:00:00;5
63253;2013-12-31 00:00:00;5;False;29990;282;10;10770;2014-01-07 00:00:00;5
63254;2013-12-31 00:00:00;5;False;30030;287;10;10770;2014-01-07 00:00:00;5
63255;2013-12-31 00:00:00;5;False;29868;282;10;10770;2014-01-07 00:00:00;5
63256;2013-12-31 00:00:00;5;False;29516;286;9;10765;2014-01-07 00:00:00;5
63257;2013-12-31 00:00:00;5;False;29924;276;3;;2014-01-07 00:00:00;5
63258;2013-12-31 00:00:00;5;False;30061;275;4;;2014-01-07 00:00:00;5
63259;2013-12-31 00:00:00;5;False;29640;279;5;;2014-01-07 00:00:00;5
63260;2013-12-31 00:00:00;5;False;29845;288;8;10769;2014-01-07 00:00:00;5
63261;2013-12-31 00:00:00;5;False;29784;276;4;;2014-01-07 00:00:00;5
63262;2013-12-31 00:00:00;5;False;30095;275;4;;2014-01-07 00:00:00;5
63263;2013-12-31 00:00:00;5;False;29560;281;4;;2014-01-07 00:00:00;5
63264;2013-12-31 00:00:00;5;False;29731;277;2;;2014-01-07 00:00:00;5
63265;2013-12-31 00:00:00;5;False;29835;283;1;;2014-01-07 00:00:00;5
63266;2013-12-31 00:00:00;5;False;29910;289;6;10767;2014-01-07 00:00:00;5
63267;2013-12-31 00:00:00;5;False;29863;289;6;10767;2014-01-07 00:00:00;5
63268;2013-12-31 00:00:00;5;False;29588;284;1;;2014-01-07 00:00:00;5
63269;2013-12-31 00:00:00;5;False;29830;278;6;10767;2014-01-07 00:00:00;5
63270;2013-12-31 00:00:00;5;False;29691;279;5;;2014-01-07 00:00:00;5
63271;2013-12-31 00:00:00;5;False;30022;276;4;;2014-01-07 00:00:00;5
63272;2013-12-31 00:00:00;5;False;29979;290;7;;2014-01-07 00:00:00;5
63273;2013-12-31 00:00:00;5;False;29753;283;1;;2014-01-07 00:00:00;5
63274;2013-12-31 00:00:00;5;False;30002;277;2;;2014-01-07 00:00:00;5
63275;2013-12-31 00:00:00;5;False;29757;276;4;;2014-01-07 00:00:00;5
63276;2013-12-31 00:00:00;5;False;30004;284;1;;2014-01-07 00:00:00;5
63277;2013-12-31 00:00:00;5;False;30047;276;4;;2014-01-07 00:00:00;5
63278;2013-12-31 00:00:00;5;False;29936;284;1;;2014-01-07 00:00:00;5
63279;2013-12-31 00:00:00;5;False;29543;277;2;;2014-01-07 00:00:00;5
63280;2013-12-31 00:00:00;5;False;29732;275;4;;2014-01-07 00:00:00;5
63281;2013-12-31 00:00:00;5;False;29896;279;5;;2014-01-07 00:00:00;5
63282;2013-12-31 00:00:00;5;False;29940;290;7;;2014-01-07 00:00:00;5
63283;2013-12-31 00:00:00;5;False;29522;276;4;;2014-01-07 00:00:00;5
63284;2013-12-31 00:00:00;5;False;29923;290;7;;2014-01-07 00:00:00;5
63285;2013-12-31 00:00:00;5;False;29616;275;4;;2014-01-07 00:00:00;5
63286;2013-12-31 00:00:00;5;False;29590;277;3;;2014-01-07 00:00:00;5
63287;2013-12-31 00:00:00;5;False;29719;283;1;;2014-01-07 00:00:00;5
63288;2013-12-31 00:00:00;5;False;29506;281;4;;2014-01-07 00:00:00;5
63289;2013-12-31 00:00:00;5;False;29521;281;1;;2014-01-07 00:00:00;5
63290;2013-12-31 00:00:00;5;False;29918;289;6;10767;2014-01-07 00:00:00;5
63291;2013-12-31 00:00:00;5;False;29913;276;3;;2014-01-07 00:00:00;5
63292;2013-12-31 00:00:00;5;False;29547;286;9;10765;2014-01-07 00:00:00;5
63293;2013-12-31 00:00:00;5;False;29561;279;5;;2014-01-07 00:00:00;5
63294;2013-12-31 00:00:00;5;True;12582;;9;10765;2014-01-07 00:00:00;1
63295;2013-12-31 00:00:00;5;True;19608;;9;10765;2014-01-07 00:00:00;1
63296;2013-12-31 00:00:00;5;True;24911;;9;10765;2014-01-07 00:00:00;1
63297;2013-12-31 00:00:00;5;True;12715;;9;10765;2014-01-07 00:00:00;1
63298;2013-12-31 00:00:00;5;True;14185;;7;;2014-01-07 00:00:00;1
63299;2013-12-31 00:00:00;5;True;15061;;7;;2014-01-07 00:00:00;1
63300;2013-12-31 00:00:00;5;True;17187;;7;;2014-01-07 00:00:00;1
63301;2013-12-31 00:00:00;5;True;15924;;7;;2014-01-07 00:00:00;1
63302;2013-12-31 00:00:00;5;True;16824;;8;;2014-01-07 00:00:00;1
63303;2013-12-31 00:00:00;5;True;11467;;9;10765;2014-01-07 00:00:00;1
63304;2013-12-31 00:00:00;5;True;11519;;6;10767;2014-01-07 00:00:00;1
63305;2013-12-31 00:00:00;5;True;11519;;6;10767;2014-01-07 00:00:00;1
63306;2013-12-31 00:00:00;5;True;26712;;4;;2014-01-07 00:00:00;1
63307;2013-12-31 00:00:00;5;True;11300;;6;10767;2014-01-07 00:00:00;1
63308;2013-12-31 00:00:00;5;True;25254;;1;;2014-01-07 00:00:00;1
63309;2013-12-31 00:00:00;5;True;18756;;6;10767;2014-01-07 00:00:00;1
63310;2013-12-31 00:00:00;5;True;15378;;6;10767;2014-01-07 00:00:00;1
63311;2013-12-31 00:00:00;5;True;25147;;6;10767;2014-01-07 00:00:00;1
63312;2013-12-31 00:00:00;5;True;24665;;6;10767;2014-01-07 00:00:00;1
63313;2013-12-31 00:00:00;5;True;16677;;4;;2014-01-07 00:00:00;1
63314;2013-12-31 00:00:00;5;True;15945;;1;;2014-01-07 00:00:00;1
63315;2013-12-31 00:00:00;5;True;27451;;6;10767;2014-01-07 00:00:00;1
63316;2013-12-31 00:00:00;5;True;14748;;4;;2014-01-07 00:00:00;1
63317;2013-12-31 00:00:00;5;True;16017;;4;;2014-01-07 00:00:00;1
63318;2013-12-31 00:00:00;5;True;14111;;1;;2014-01-07 00:00:00;1
63319;2013-12-31 00:00:00;5;True;14241;;4;;2014-01-07 00:00:00;1
63320;2013-12-31 00:00:00;5;True;16397;;8;;2014-01-07 00:00:00;1
63321;2013-12-31 00:00:00;5;True;19248;;8;;2014-01-07 00:00:00;1
63322;2013-12-31 00:00:00;5;True;29408;;7;10770;2014-01-07 00:00:00;1
63323;2013-12-31 00:00:00;5;True;22557;;10;10770;2014-01-07 00:00:00;1
63324;2013-12-31 00:00:00;5;True;26834;;10;10770;2014-01-07 00:00:00;1
63325;2013-12-31 00:00:00;5;True;22867;;8;;2014-01-07 00:00:00;1
63326;2013-12-31 00:00:00;5;True;28754;;8;;2014-01-07 00:00:00;1
63327;2013-12-31 00:00:00;5;True;23766;;8;;2014-01-07 00:00:00;1
63328;2013-12-31 00:00:00;5;True;25685;;8;;2014-01-07 00:00:00;1
63329;2013-12-31 00:00:00;5;True;11137;;1;;2014-01-07 00:00:00;1
63330;2013-12-31 00:00:00;5;True;11719;;6;10767;2014-01-07 00:00:00;1
63331;2013-12-31 00:00:00;5;True;17409;;6;10767;2014-01-07 00:00:00;1
63332;2013-12-31 00:00:00;5;True;25733;;7;;2014-01-07 00:00:00;1
63333;2013-12-31 00:00:00;5;True;13334;;1;;2014-01-07 00:00:00;1
63334;2013-12-31 00:00:00;5;True;11579;;10;10770;2014-01-07 00:00:00;1
63335;2013-12-31 00:00:00;5;True;18947;;4;;2014-01-07 00:00:00;1
63336;2013-12-31 00:00:00;5;True;19738;;1;;2014-01-07 00:00:00;1
63337;2013-12-31 00:00:00;5;True;15994;;1;;2014-01-07 00:00:00;1
63338;2013-12-31 00:00:00;5;True;15419;;1;;2014-01-07 00:00:00;1
63339;2013-12-31 00:00:00;5;True;15491;;5;;2014-01-07 00:00:00;1
63340;2013-12-31 00:00:00;5;True;12448;;1;;2014-01-07 00:00:00;1
63341;2013-12-31 00:00:00;5;True;12452;;1;;2014-01-07 00:00:00;1
63342;2013-12-31 00:00:00;5;True;15388;;4;;2014-01-07 00:00:00;1
63343;2013-12-31 00:00:00;5;True;28518;;8;;2014-01-07 00:00:00;1
63344;2013-12-31 00:00:00;5;True;11413;;10;10770;2014-01-07 00:00:00;1
63345;2013-12-31 00:00:00;5;True;28502;;8;;2014-01-07 00:00:00;1
63346;2013-12-31 00:00:00;5;True;15033;;9;10765;2014-01-07 00:00:00;1
63347;2013-12-31 00:00:00;5;True;18255;;9;10765;2014-01-07 00:00:00;1
63348;2013-12-31 00:00:00;5;True;20629;;9;10765;2014-01-07 00:00:00;1
63349;2013-12-31 00:00:00;5;True;14071;;9;10765;2014-01-07 00:00:00;1
63350;2013-12-31 00:00:00;5;True;14215;;9;10765;2014-01-07 00:00:00;1
63351;2013-12-31 00:00:00;5;True;25888;;1;;2014-01-07 00:00:00;1
63352;2013-12-31 00:00:00;5;True;26091;;4;;2014-01-07 00:00:00;1
63353;2013-12-31 00:00:00;5;True;22252;;6;10767;2014-01-07 00:00:00;1
63354;2013-12-31 00:00:00;5;True;23334;;1;;2014-01-07 00:00:00;1
63355;2013-12-31 00:00:00;5;True;23058;;4;;2014-01-07 00:00:00;1
63356;2013-12-31 00:00:00;5;True;20660;;1;;2014-01-07 00:00:00;1
63357;2013-12-31 00:00:00;5;True;17677;;1;;2014-01-07 00:00:00;1
63358;2013-12-31 00:00:00;5;True;20826;;7;;2014-01-07 00:00:00;1
63359;2013-12-31 00:00:00;5;True;24114;;10;10770;2014-01-07 00:00:00;1
63360;2013-12-31 00:00:00;5;True;11417;;7;;2014-01-07 00:00:00;1
63361;2013-12-31 00:00:00;5;True;18125;;8;;2014-01-07 00:00:00;1
63362;2013-12-31 00:00:00;5;True;15692;;10;10770;2014-01-07 00:00:00;1
63363;2014-01-01 00:00:00;5;True;14685;;9;10776;2014-01-08 00:00:00;1
63364;2014-01-01 00:00:00;5;True;18299;;9;10776;2014-01-08 00:00:00;1
63365;2014-01-01 00:00:00;5;True;21279;;9;10776;2014-01-08 00:00:00;1
63366;2014-01-01 00:00:00;5;True;14518;;9;10776;2014-01-08 00:00:00;1
63367;2014-01-01 00:00:00;5;True;13605;;7;;2014-01-08 00:00:00;1
63368;2014-01-01 00:00:00;5;True;14170;;7;;2014-01-08 00:00:00;1
63369;2014-01-01 00:00:00;5;True;17182;;10;10781;2014-01-08 00:00:00;1
63370;2014-01-01 00:00:00;5;True;17188;;7;;2014-01-08 00:00:00;1
63371;2014-01-01 00:00:00;5;True;16595;;10;10781;2014-01-08 00:00:00;1
63372;2014-01-01 00:00:00;5;True;13679;;10;10781;2014-01-08 00:00:00;1
63373;2014-01-01 00:00:00;5;True;11621;;1;;2014-01-08 00:00:00;1
63374;2014-01-01 00:00:00;5;True;27386;;4;;2014-01-08 00:00:00;1
63375;2014-01-01 00:00:00;5;True;27052;;1;;2014-01-08 00:00:00;1
63376;2014-01-01 00:00:00;5;True;22339;;1;;2014-01-08 00:00:00;1
63377;2014-01-01 00:00:00;5;True;19804;;1;;2014-01-08 00:00:00;1
63378;2014-01-01 00:00:00;5;True;14077;;6;10778;2014-01-08 00:00:00;1
63379;2014-01-01 00:00:00;5;True;16009;;6;10778;2014-01-08 00:00:00;1
63380;2014-01-01 00:00:00;5;True;28986;;6;10778;2014-01-08 00:00:00;1
63381;2014-01-01 00:00:00;5;True;17507;;4;;2014-01-08 00:00:00;1
63382;2014-01-01 00:00:00;5;True;17152;;1;;2014-01-08 00:00:00;1
63383;2014-01-01 00:00:00;5;True;18665;;1;;2014-01-08 00:00:00;1
63384;2014-01-01 00:00:00;5;True;18069;;4;;2014-01-08 00:00:00;1
63385;2014-01-01 00:00:00;5;True;23208;;6;10778;2014-01-08 00:00:00;1
63386;2014-01-01 00:00:00;5;True;21251;;6;10778;2014-01-08 00:00:00;1
63387;2014-01-01 00:00:00;5;True;20764;;6;10778;2014-01-08 00:00:00;1
63388;2014-01-01 00:00:00;5;True;14620;;4;;2014-01-08 00:00:00;1
63389;2014-01-01 00:00:00;5;True;16544;;7;;2014-01-08 00:00:00;1
63390;2014-01-01 00:00:00;5;True;20976;;7;;2014-01-08 00:00:00;1
63391;2014-01-01 00:00:00;5;True;21073;;8;;2014-01-08 00:00:00;1
63392;2014-01-01 00:00:00;5;True;20865;;8;;2014-01-08 00:00:00;1
63393;2014-01-01 00:00:00;5;True;26845;;8;;2014-01-08 00:00:00;1
63394;2014-01-01 00:00:00;5;True;20978;;8;;2014-01-08 00:00:00;1
63395;2014-01-01 00:00:00;5;True;22383;;10;10781;2014-01-08 00:00:00;1
63396;2014-01-01 00:00:00;5;True;29406;;8;;2014-01-08 00:00:00;1
63397;2014-01-01 00:00:00;5;True;29376;;10;10781;2014-01-08 00:00:00;1
63398;2014-01-01 00:00:00;5;True;22314;;7;;2014-01-08 00:00:00;1
63399;2014-01-01 00:00:00;5;True;27959;;8;;2014-01-08 00:00:00;1
63400;2014-01-01 00:00:00;5;True;12518;;8;;2014-01-08 00:00:00;1
63401;2014-01-01 00:00:00;5;True;17422;;6;10778;2014-01-08 00:00:00;1
63402;2014-01-01 00:00:00;5;True;12273;;8;;2014-01-08 00:00:00;1
63403;2014-01-01 00:00:00;5;True;15429;;4;;2014-01-08 00:00:00;1
63404;2014-01-01 00:00:00;5;True;15371;;1;;2014-01-08 00:00:00;1
63405;2014-01-01 00:00:00;5;True;17209;;8;;2014-01-08 00:00:00;1
63406;2014-01-01 00:00:00;5;True;23640;;9;10776;2014-01-08 00:00:00;1
63407;2014-01-01 00:00:00;5;True;25221;;9;10776;2014-01-08 00:00:00;1
63408;2014-01-01 00:00:00;5;True;21169;;9;10776;2014-01-08 00:00:00;1
63409;2014-01-01 00:00:00;5;True;11033;;9;10776;2014-01-08 00:00:00;1
63410;2014-01-01 00:00:00;5;True;14038;;9;10776;2014-01-08 00:00:00;1
63411;2014-01-01 00:00:00;5;True;13970;;9;10776;2014-01-08 00:00:00;1
63412;2014-01-01 00:00:00;5;True;23287;;4;;2014-01-08 00:00:00;1
63413;2014-01-01 00:00:00;5;True;22999;;4;;2014-01-08 00:00:00;1
63414;2014-01-01 00:00:00;5;True;23125;;1;;2014-01-08 00:00:00;1
63415;2014-01-01 00:00:00;5;True;19989;;6;10778;2014-01-08 00:00:00;1
63416;2014-01-01 00:00:00;5;True;17609;;4;;2014-01-08 00:00:00;1
63417;2014-01-01 00:00:00;5;True;28393;;7;;2014-01-08 00:00:00;1
63418;2014-01-01 00:00:00;5;True;22487;;7;;2014-01-08 00:00:00;1
63419;2014-01-01 00:00:00;5;True;26955;;10;10781;2014-01-08 00:00:00;1
63420;2014-01-01 00:00:00;5;True;27778;;10;10781;2014-01-08 00:00:00;1
63421;2014-01-01 00:00:00;5;True;24219;;7;;2014-01-08 00:00:00;1
63422;2014-01-01 00:00:00;5;True;18130;;8;;2014-01-08 00:00:00;1
63423;2014-01-01 00:00:00;5;True;11909;;9;10776;2014-01-08 00:00:00;1
63424;2014-01-01 00:00:00;5;True;14102;;9;10776;2014-01-08 00:00:00;1
63425;2014-01-02 00:00:00;5;True;17247;;9;10787;2014-01-09 00:00:00;1
63426;2014-01-02 00:00:00;5;True;17195;;7;;2014-01-09 00:00:00;1
63427;2014-01-02 00:00:00;5;True;18125;;8;;2014-01-09 00:00:00;1
63428;2014-01-02 00:00:00;5;True;17185;;10;10792;2014-01-09 00:00:00;1
63429;2014-01-02 00:00:00;5;True;11211;;6;10789;2014-01-09 00:00:00;1
63430;2014-01-02 00:00:00;5;True;11940;;4;;2014-01-09 00:00:00;1
63431;2014-01-02 00:00:00;5;True;11200;;6;10789;2014-01-09 00:00:00;1
63432;2014-01-02 00:00:00;5;True;11782;;4;;2014-01-09 00:00:00;1
63433;2014-01-02 00:00:00;5;True;21551;;9;10787;2014-01-09 00:00:00;1
63434;2014-01-02 00:00:00;5;True;16172;;9;10787;2014-01-09 00:00:00;1
63435;2014-01-02 00:00:00;5;True;18292;;9;10787;2014-01-09 00:00:00;1
63436;2014-01-02 00:00:00;5;True;18283;;9;10787;2014-01-09 00:00:00;1
63437;2014-01-02 00:00:00;5;True;23428;;9;10787;2014-01-09 00:00:00;1
63438;2014-01-02 00:00:00;5;True;27979;;9;10787;2014-01-09 00:00:00;1
63439;2014-01-02 00:00:00;5;True;17284;;9;10787;2014-01-09 00:00:00;1
63440;2014-01-02 00:00:00;5;True;19629;;9;10787;2014-01-09 00:00:00;1
63441;2014-01-02 00:00:00;5;True;25637;;10;10792;2014-01-09 00:00:00;1
63442;2014-01-02 00:00:00;5;True;24984;;4;;2014-01-09 00:00:00;1
63443;2014-01-02 00:00:00;5;True;23288;;4;;2014-01-09 00:00:00;1
63444;2014-01-02 00:00:00;5;True;14641;;6;10789;2014-01-09 00:00:00;1
63445;2014-01-02 00:00:00;5;True;17482;;6;10789;2014-01-09 00:00:00;1
63446;2014-01-02 00:00:00;5;True;20274;;1;;2014-01-09 00:00:00;1
63447;2014-01-02 00:00:00;5;True;18383;;1;;2014-01-09 00:00:00;1
63448;2014-01-02 00:00:00;5;True;29021;;6;10789;2014-01-09 00:00:00;1
63449;2014-01-02 00:00:00;5;True;12959;;6;10789;2014-01-09 00:00:00;1
63450;2014-01-02 00:00:00;5;True;18915;;4;;2014-01-09 00:00:00;1
63451;2014-01-02 00:00:00;5;True;27522;;6;10789;2014-01-09 00:00:00;1
63452;2014-01-02 00:00:00;5;True;17155;;4;;2014-01-09 00:00:00;1
63453;2014-01-02 00:00:00;5;True;16014;;4;;2014-01-09 00:00:00;1
63454;2014-01-02 00:00:00;5;True;26678;;6;10789;2014-01-09 00:00:00;1
63455;2014-01-02 00:00:00;5;True;19827;;6;10789;2014-01-09 00:00:00;1
63456;2014-01-02 00:00:00;5;True;16577;;7;;2014-01-09 00:00:00;1
63457;2014-01-02 00:00:00;5;True;12491;;10;10792;2014-01-09 00:00:00;1
63458;2014-01-02 00:00:00;5;True;17797;;8;;2014-01-09 00:00:00;1
63459;2014-01-02 00:00:00;5;True;13665;;10;10792;2014-01-09 00:00:00;1
63460;2014-01-02 00:00:00;5;True;17823;;7;;2014-01-09 00:00:00;1
63461;2014-01-02 00:00:00;5;True;19390;;7;;2014-01-09 00:00:00;1
63462;2014-01-02 00:00:00;5;True;21098;;7;;2014-01-09 00:00:00;1
63463;2014-01-02 00:00:00;5;True;28710;;8;;2014-01-09 00:00:00;1
63464;2014-01-02 00:00:00;5;True;14809;;10;10792;2014-01-09 00:00:00;1
63465;2014-01-02 00:00:00;5;True;23977;;7;;2014-01-09 00:00:00;1
63466;2014-01-02 00:00:00;5;True;11203;;6;10789;2014-01-09 00:00:00;1
63467;2014-01-02 00:00:00;5;True;12029;;4;;2014-01-09 00:00:00;1
63468;2014-01-02 00:00:00;5;True;11384;;7;;2014-01-09 00:00:00;1
63469;2014-01-02 00:00:00;5;True;14646;;4;;2014-01-09 00:00:00;1
63470;2014-01-02 00:00:00;5;True;14649;;4;;2014-01-09 00:00:00;1
63471;2014-01-02 00:00:00;5;True;12442;;4;;2014-01-09 00:00:00;1
63472;2014-01-02 00:00:00;5;True;13143;;6;10789;2014-01-09 00:00:00;1
63473;2014-01-02 00:00:00;5;True;15345;;4;;2014-01-09 00:00:00;1
63474;2014-01-02 00:00:00;5;True;16754;;6;10789;2014-01-09 00:00:00;1
63475;2014-01-02 00:00:00;5;True;25920;;9;10787;2014-01-09 00:00:00;1
63476;2014-01-02 00:00:00;5;True;23999;;9;10787;2014-01-09 00:00:00;1
63477;2014-01-02 00:00:00;5;True;24003;;9;10787;2014-01-09 00:00:00;1
63478;2014-01-02 00:00:00;5;True;29098;;9;10787;2014-01-09 00:00:00;1
63479;2014-01-02 00:00:00;5;True;25032;;9;10787;2014-01-09 00:00:00;1
63480;2014-01-02 00:00:00;5;True;25243;;9;10787;2014-01-09 00:00:00;1
63481;2014-01-02 00:00:00;5;True;14224;;9;10787;2014-01-09 00:00:00;1
63482;2014-01-02 00:00:00;5;True;18193;;9;10787;2014-01-09 00:00:00;1
63483;2014-01-02 00:00:00;5;True;11999;;9;10787;2014-01-09 00:00:00;1
63484;2014-01-02 00:00:00;5;True;11996;;9;10787;2014-01-09 00:00:00;1
63485;2014-01-02 00:00:00;5;True;14063;;9;10787;2014-01-09 00:00:00;1
63486;2014-01-02 00:00:00;5;True;26622;;1;;2014-01-09 00:00:00;1
63487;2014-01-02 00:00:00;5;True;24770;;4;;2014-01-09 00:00:00;1
63488;2014-01-02 00:00:00;5;True;23699;;4;;2014-01-09 00:00:00;1
63489;2014-01-02 00:00:00;5;True;23270;;4;;2014-01-09 00:00:00;1
63490;2014-01-02 00:00:00;5;True;20674;;1;;2014-01-09 00:00:00;1
63491;2014-01-02 00:00:00;5;True;20675;;1;;2014-01-09 00:00:00;1
63492;2014-01-02 00:00:00;5;True;20653;;4;;2014-01-09 00:00:00;1
63493;2014-01-02 00:00:00;5;True;11394;;10;10792;2014-01-09 00:00:00;1
63494;2014-01-02 00:00:00;5;True;11398;;10;10792;2014-01-09 00:00:00;1
63495;2014-01-02 00:00:00;5;True;17221;;8;;2014-01-09 00:00:00;1
63496;2014-01-02 00:00:00;5;True;15691;;10;10792;2014-01-09 00:00:00;1
63497;2014-01-03 00:00:00;5;True;11185;;6;10800;2014-01-10 00:00:00;1
63498;2014-01-03 00:00:00;5;True;11287;;6;10800;2014-01-10 00:00:00;1
63499;2014-01-03 00:00:00;5;True;17073;;9;10798;2014-01-10 00:00:00;1
63500;2014-01-03 00:00:00;5;True;12715;;9;10798;2014-01-10 00:00:00;1
63501;2014-01-03 00:00:00;5;True;18492;;9;10798;2014-01-10 00:00:00;1
63502;2014-01-03 00:00:00;5;True;16683;;9;10798;2014-01-10 00:00:00;1
63503;2014-01-03 00:00:00;5;True;22313;;10;10803;2014-01-10 00:00:00;1
63504;2014-01-03 00:00:00;5;True;13575;;7;;2014-01-10 00:00:00;1
63505;2014-01-03 00:00:00;5;True;14192;;7;;2014-01-10 00:00:00;1
63506;2014-01-03 00:00:00;5;True;16585;;10;10803;2014-01-10 00:00:00;1
63507;2014-01-03 00:00:00;5;True;12095;;4;;2014-01-10 00:00:00;1
63508;2014-01-03 00:00:00;5;True;12117;;1;;2014-01-10 00:00:00;1
63509;2014-01-03 00:00:00;5;True;29006;;1;;2014-01-10 00:00:00;1
63510;2014-01-03 00:00:00;5;True;11632;;6;10800;2014-01-10 00:00:00;1
63511;2014-01-03 00:00:00;5;True;27503;;3;;2014-01-10 00:00:00;1
63512;2014-01-03 00:00:00;5;True;25355;;1;;2014-01-10 00:00:00;1
63513;2014-01-03 00:00:00;5;True;27618;;1;;2014-01-10 00:00:00;1
63514;2014-01-03 00:00:00;5;True;15564;;6;10800;2014-01-10 00:00:00;1
63515;2014-01-03 00:00:00;5;True;26550;;1;;2014-01-10 00:00:00;1
63516;2014-01-03 00:00:00;5;True;11091;;6;10800;2014-01-10 00:00:00;1
63517;2014-01-03 00:00:00;5;True;22725;;1;;2014-01-10 00:00:00;1
63518;2014-01-03 00:00:00;5;True;23740;;4;;2014-01-10 00:00:00;1
63519;2014-01-03 00:00:00;5;True;21767;;4;;2014-01-10 00:00:00;1
63520;2014-01-03 00:00:00;5;True;18874;;1;;2014-01-10 00:00:00;1
63521;2014-01-03 00:00:00;5;True;18417;;4;;2014-01-10 00:00:00;1
63522;2014-01-03 00:00:00;5;True;16905;;4;;2014-01-10 00:00:00;1
63523;2014-01-03 00:00:00;5;True;15919;;10;10803;2014-01-10 00:00:00;1
63524;2014-01-03 00:00:00;5;True;21860;;7;;2014-01-10 00:00:00;1
63525;2014-01-03 00:00:00;5;True;19250;;8;;2014-01-10 00:00:00;1
63526;2014-01-03 00:00:00;5;True;17884;;10;10803;2014-01-10 00:00:00;1
63527;2014-01-03 00:00:00;5;True;19492;;7;;2014-01-10 00:00:00;1
63528;2014-01-03 00:00:00;5;True;12726;;8;;2014-01-10 00:00:00;1
63529;2014-01-03 00:00:00;5;True;28453;;8;;2014-01-10 00:00:00;1
63530;2014-01-03 00:00:00;5;True;15340;;6;10800;2014-01-10 00:00:00;1
63531;2014-01-03 00:00:00;5;True;19814;;4;;2014-01-10 00:00:00;1
63532;2014-01-03 00:00:00;5;True;15482;;4;;2014-01-10 00:00:00;1
63533;2014-01-03 00:00:00;5;True;12755;;4;;2014-01-10 00:00:00;1
63534;2014-01-03 00:00:00;5;True;15097;;10;10803;2014-01-10 00:00:00;1
63535;2014-01-03 00:00:00;5;True;17199;;8;;2014-01-10 00:00:00;1
63536;2014-01-03 00:00:00;5;True;23539;;9;10798;2014-01-10 00:00:00;1
63537;2014-01-03 00:00:00;5;True;23593;;9;10798;2014-01-10 00:00:00;1
